10	17
4	5
18	20
4	6
2	6
26	29
2	3
1	5
12	25
4	12
7	12
21	33
8	25
2	3
2	5
13	16
9	13
14	18
1	7
1	5
17	18
6	8
5	11
2	8
6	9
2	18
4	20
2	19
15	21
15	17
13	20
5	11
4	20
1	3
12	16
2	12
1	19
3	23
6	10
2	22
5	8
37	42
3	4
2	6
2	9
13	14
6	18
16	32
10	13
7	17
8	25
10	20
8	10
8	15
4	6
11	12
27	30
1	6
1	11
1	10
18	28
4	5
19	24
2	3
16	21
18	28
1	8
6	9
5	19
12	20
10	13
21	29
1	9
18	29
15	16
3	9
42	43
14	19
10	15
9	12
9	21
9	15
2	13
10	25
2	9
12	20
6	7
35	38
2	7
6	25
2	8
16	19
2	19
8	11
10	13
28	32
2	10
3	18
11	16
4	11
4	8
2	5
8	17
5	12
1	5
4	24
21	27
2	9
7	15
29	31
16	32
5	15
3	15
22	24
27	34
7	18
10	11
21	24
18	19
10	18
7	13
24	30
3	12
4	12
5	10
10	16
2	16
4	21
11	23
10	15
15	24
9	14
2	15
6	15
5	8
2	14
9	16
7	13
8	21
3	4
1	9
12	28
5	6
6	7
4	21
2	3
2	21
24	29
22	26
5	30
3	4
2	8
3	12
1	4
37	40
15	21
1	6
24	31
21	27
17	25
11	17
11	26
1	12
1	2
5	6
13	16
3	5
10	13
6	27
10	24
18	24
5	14
13	18
31	45
7	11
3	4
14	35
5	21
14	17
12	30
1	9
2	6
3	6
4	11
9	14
3	26
11	20
2	3
1	12
4	13
1	7
9	27
4	12
17	22
3	10
7	12
3	12
3	6
8	17
4	8
4	7
3	4
5	13
1	15
5	15
4	27
3	15
7	20
5	16
2	8
2	13
13	18
10	18
4	8
9	10
16	19
12	13
2	22
1	3
15	22
8	16
3	16
13	14
23	25
5	13
1	11
2	16
11	12
1	15
19	22
12	16
6	9
1	5
1	17
3	16
2	4
3	6
1	4
4	10
16	24
14	33
2	20
1	10
3	26
7	8
3	4
7	23
21	25
11	12
5	7
9	14
24	29
10	28
2	11
6	15
4	8
7	18
4	10
5	6
24	25
3	7
3	31
22	33
8	34
9	18
8	11
11	17
17	22
4	5
6	8
4	25
3	10
8	9
3	6
3	6
1	2
6	17
1	10
24	27
3	6
5	12
1	15
4	15
1	5
9	14
8	17
8	17
11	21
12	22
9	13
6	16
2	5
12	31
7	21
3	6
17	19
9	17
2	8
28	30
2	29
6	30
20	32
10	17
8	9
11	12
1	13
3	10
8	12
11	22
19	26
8	15
13	14
8	14
4	5
2	17
8	20
7	8
6	12
8	13
4	8
33	35
7	17
3	6
3	5
4	15
2	13
3	29
18	24
1	3
10	14
1	5
13	21
1	3
11	18
5	8
2	6
12	25
9	18
5	26
5	13
14	18
6	11
5	7
2	4
4	15
2	14
10	23
1	6
14	33
4	8
4	11
12	15
12	20
6	18
5	6
4	20
11	18
8	16
15	17
10	22
6	19
8	11
2	14
34	44
7	11
1	13
1	9
1	2
10	26
1	4
28	31
5	16
4	6
16	19
7	24
13	18
2	7
10	15
3	6
2	3
5	7
7	9
5	16
2	9
7	14
6	13
13	15
7	10
1	5
5	6
24	30
9	10
5	13
7	26
8	16
6	13
4	5
5	15
2	7
7	13
10	29
2	10
4	5
8	9
4	9
4	13
4	19
3	4
8	9
5	16
9	23
7	13
1	21
20	22
16	36
5	10
12	32
7	8
10	21
5	8
6	8
4	9
10	14
5	8
4	11
12	18
6	22
3	6
4	6
2	5
2	15
6	12
14	22
11	13
4	5
13	17
8	20
12	17
2	14
17	32
13	25
2	3
12	25
4	12
22	23
3	4
16	26
5	10
13	22
2	27
3	5
35	43
2	3
3	25
23	25
1	22
5	20
1	18
16	17
2	4
11	21
22	23
1	2
3	6
3	22
19	25
2	7
4	6
17	21
8	11
3	23
2	8
24	43
7	10
7	14
5	8
26	28
3	21
4	7
2	10
3	18
2	7
5	8
28	35
2	6
2	12
4	13
18	20
11	19
29	33
13	19
18	19
3	21
16	22
2	7
7	28
16	27
12	14
24	35
17	26
12	21
2	19
9	14
2	13
12	18
4	23
10	26
1	15
1	5
6	11
1	13
8	23
10	20
3	14
1	16
2	10
16	21
7	9
5	15
5	14
5	8
2	7
7	9
10	11
11	14
2	17
10	17
12	13
2	13
10	20
24	26
16	20
2	20
8	10
3	21
7	10
14	26
2	26
1	5
11	19
18	21
7	11
1	19
3	7
5	7
4	22
15	17
9	12
1	4
3	8
11	12
14	26
8	28
6	7
8	11
20	24
2	13
5	21
15	39
4	5
4	18
9	16
3	14
9	20
2	13
1	5
2	9
31	35
4	18
18	21
3	18
6	12
9	12
9	13
15	22
9	23
1	2
2	26
4	17
2	8
7	11
1	12
5	7
20	22
5	9
6	19
11	12
1	5
4	15
15	28
1	21
4	8
6	12
12	23
3	4
3	4
14	19
9	17
12	18
5	7
3	8
7	14
14	20
13	30
1	2
1	16
7	19
2	12
13	33
1	3
4	9
9	12
1	4
6	34
3	8
2	9
10	16
8	11
8	14
3	7
9	14
5	12
10	15
5	10
4	8
4	13
4	9
12	16
7	21
9	13
5	38
14	20
9	21
16	33
18	19
14	20
5	8
4	5
23	31
13	20
5	33
5	21
3	10
1	32
5	10
3	7
9	16
24	35
9	15
1	14
5	6
1	31
4	20
9	28
20	31
6	7
10	20
8	16
4	12
20	24
4	5
2	19
4	7
30	35
17	29
8	14
1	2
9	29
21	30
4	7
13	14
1	5
1	18
4	10
5	6
1	12
13	20
1	4
9	10
2	22
16	19
12	22
5	12
2	14
12	14
2	4
1	8
1	8
17	21
20	23
10	11
9	22
3	6
12	15
15	21
13	37
12	25
5	27
1	26
3	5
5	28
6	12
19	21
13	17
10	23
1	21
7	17
12	17
3	11
6	15
5	6
15	18
9	14
4	5
16	19
12	22
3	10
8	11
11	16
1	21
11	25
6	7
6	20
5	17
13	20
2	6
6	17
10	12
13	39
10	16
1	5
2	4
14	20
3	23
2	4
8	14
8	12
4	12
6	11
2	16
3	21
22	25
8	16
15	18
1	10
3	18
6	7
15	31
22	26
2	19
3	17
11	13
10	11
7	10
11	20
3	15
1	23
12	19
5	10
3	5
8	9
6	16
2	4
3	28
18	22
6	12
19	25
5	6
1	3
16	19
5	7
2	19
2	27
16	24
4	15
4	13
9	19
21	22
3	4
9	19
8	20
1	11
1	16
11	12
5	7
2	26
5	17
16	26
7	14
12	22
2	7
6	9
23	29
2	8
3	6
5	7
6	11
9	15
14	16
9	16
19	22
12	22
13	24
7	15
16	32
1	9
5	15
3	8
1	10
5	12
8	12
5	8
17	24
2	3
7	10
2	12
13	24
5	10
3	15
3	7
14	26
9	15
4	12
3	14
14	15
11	16
4	10
11	19
1	5
7	8
1	6
6	10
7	15
18	27
14	24
8	13
10	25
4	14
3	10
15	16
4	7
5	9
15	20
3	5
4	16
2	9
21	27
35	44
23	30
21	23
17	31
13	31
3	17
1	8
6	12
6	16
7	10
11	15
18	21
8	17
19	21
16	17
6	10
1	8
3	11
10	12
2	12
10	13
2	16
5	12
6	10
13	14
2	13
3	9
9	17
5	38
13	16
9	13
17	18
15	16
5	13
3	11
2	27
4	9
3	6
13	20
12	24
8	11
25	35
1	9
3	14
9	13
9	13
16	26
10	19
29	33
5	16
7	20
6	19
2	23
1	5
9	21
9	15
13	16
4	19
8	17
2	25
10	14
13	14
13	14
7	12
14	19
10	19
6	15
3	19
3	12
1	2
6	29
8	23
1	8
2	10
11	12
4	17
10	39
14	25
7	8
1	3
9	14
25	36
7	18
1	12
8	16
7	8
1	2
4	12
7	19
1	13
7	15
15	16
12	14
2	6
2	4
5	7
5	8
4	12
3	15
8	19
4	8
14	16
1	6
15	17
11	16
10	15
24	29
10	36
6	10
1	4
1	3
6	11
4	36
8	15
2	8
8	14
5	8
4	17
4	7
14	19
5	14
3	5
10	13
11	19
3	4
7	29
26	29
12	21
3	23
10	11
15	16
3	27
16	19
3	8
2	13
8	12
9	13
5	20
9	13
5	19
10	13
12	18
24	35
2	6
12	21
30	32
9	17
23	27
7	9
3	23
5	15
7	17
8	18
6	10
2	9
22	26
5	6
1	3
24	28
9	13
4	6
2	3
19	27
11	28
8	16
6	27
9	37
1	5
10	19
15	17
4	9
9	10
7	8
17	18
10	17
6	24
2	13
1	4
15	18
16	32
5	10
7	14
35	36
3	7
1	6
4	13
13	15
8	17
21	22
16	18
3	11
12	16
22	23
1	2
2	3
15	28
10	11
1	3
5	11
26	28
4	6
4	19
12	16
3	8
16	21
2	22
3	5
11	17
2	11
7	8
5	9
1	4
5	10
14	16
15	22
1	14
3	13
6	7
4	13
1	10
1	7
2	3
9	20
5	6
1	2
4	7
6	8
4	5
11	23
13	20
1	32
7	19
3	6
2	18
4	6
23	33
8	11
19	20
6	14
7	8
2	30
6	11
11	15
4	7
2	16
7	24
20	22
7	19
1	9
13	15
11	14
11	15
1	3
1	11
2	5
16	18
6	20
11	12
3	7
6	8
3	4
10	19
3	11
4	5
5	6
2	4
7	8
4	14
1	6
11	12
5	12
9	17
9	19
3	23
2	6
2	4
1	6
1	11
8	16
8	13
16	18
4	10
8	25
12	13
11	12
5	6
12	14
6	16
3	26
9	16
2	4
13	31
15	21
3	8
10	11
13	27
1	7
4	16
1	3
1	7
2	7
1	10
4	13
28	30
19	24
8	13
2	4
7	8
1	6
4	5
12	18
11	16
24	26
12	30
9	11
4	11
16	18
14	19
31	32
17	31
6	17
4	5
1	7
5	15
2	12
7	13
3	12
16	17
1	4
10	18
2	19
10	21
8	13
16	20
6	8
25	26
7	9
9	15
3	6
1	8
12	16
4	8
15	17
4	16
6	19
2	7
11	21
16	25
10	11
3	7
14	23
7	16
23	24
13	20
4	8
10	18
5	7
4	19
15	26
1	23
5	18
5	15
12	19
14	18
1	8
7	22
1	3
14	21
3	10
1	6
14	22
1	7
13	17
4	9
4	9
5	6
9	12
1	14
3	5
15	16
1	3
13	17
15	31
9	11
8	14
15	23
6	7
7	11
2	6
6	19
1	5
4	12
4	11
19	23
10	15
1	6
4	8
12	13
5	10
25	30
3	8
17	25
3	4
13	15
8	14
2	3
5	10
7	13
15	16
1	16
1	3
9	11
8	11
11	23
2	4
5	15
1	22
5	12
5	15
1	3
6	12
11	17
13	18
3	5
6	12
3	14
4	12
1	10
4	14
1	7
3	17
10	12
3	6
3	18
5	7
1	9
7	9
13	24
3	6
3	14
6	17
1	4
4	12
6	11
1	2
14	22
12	15
1	17
20	23
2	4
19	20
13	19
2	11
4	18
8	11
1	3
3	14
18	19
19	32
10	13
13	16
5	18
3	11
5	8
6	14
2	18
3	21
24	25
4	17
3	18
13	21
10	15
17	25
1	10
4	10
18	25
10	13
1	7
9	22
2	19
10	15
6	8
2	10
3	5
14	19
3	17
7	26
1	5
12	31
1	15
26	27
5	15
17	22
2	12
4	13
4	8
6	14
8	16
6	8
6	24
1	2
13	18
9	22
1	5
2	9
3	16
3	6
5	28
2	12
1	5
7	20
7	11
4	19
8	10
7	9
1	3
11	12
3	19
6	17
8	9
4	27
6	9
6	9
13	18
8	11
14	15
4	11
6	16
5	17
2	3
2	14
10	21
11	12
16	20
4	5
8	15
3	5
5	20
23	30
7	10
6	9
14	21
7	8
16	19
7	9
11	19
1	11
10	20
3	14
2	14
4	8
3	8
5	15
9	13
1	12
21	34
7	9
2	8
7	16
2	5
9	12
10	16
6	9
5	6
10	17
12	21
3	7
2	4
8	29
2	4
5	9
22	27
5	16
13	15
8	10
12	16
6	18
14	19
5	15
5	15
4	25
3	5
5	36
5	9
5	7
14	17
3	8
16	23
6	7
7	12
5	8
4	11
4	9
5	11
1	2
4	14
7	17
1	5
23	29
2	19
6	9
4	16
3	16
1	4
10	33
24	30
3	7
5	13
1	12
7	8
6	16
1	5
2	3
18	23
3	18
11	13
4	19
3	11
11	17
3	4
7	19
4	28
7	9
1	8
1	9
5	6
13	16
4	8
5	7
1	9
5	8
16	17
11	12
13	17
13	17
8	9
11	13
8	10
11	17
10	14
3	7
23	25
4	10
6	8
2	3
1	12
1	4
8	14
10	11
7	8
2	10
27	28
5	12
4	10
1	9
13	27
3	13
10	13
11	13
18	20
3	9
1	4
7	27
2	7
5	6
2	11
3	4
2	6
4	14
4	7
14	16
9	13
9	16
1	3
11	18
10	17
21	22
6	7
22	24
1	3
7	9
7	23
16	17
9	11
5	19
12	15
5	13
19	26
3	13
9	12
12	13
7	9
7	32
1	6
7	8
1	5
3	16
4	25
1	7
2	9
6	12
3	4
1	8
10	14
7	18
1	7
4	8
13	16
7	16
11	12
10	15
6	16
11	26
1	2
11	22
9	13
4	15
1	8
14	21
16	19
27	35
3	12
6	7
10	11
2	19
1	13
9	14
9	30
1	8
2	15
7	9
2	7
12	17
7	15
1	8
2	10
11	22
5	20
2	4
2	5
3	11
13	20
3	4
10	18
17	18
14	18
1	6
6	14
4	13
23	25
10	16
1	6
4	6
4	21
7	8
13	16
9	21
5	6
9	20
25	36
2	15
2	3
6	10
1	9
3	11
5	6
5	15
2	5
8	11
5	21
9	14
9	19
7	8
5	8
2	8
6	8
7	11
7	11
8	11
5	14
4	7
4	5
1	3
1	14
4	8
15	18
5	15
2	4
14	17
2	3
2	14
4	7
4	12
2	3
4	13
2	15
22	27
5	6
2	11
5	10
10	22
1	4
7	8
22	26
18	19
2	12
8	15
20	22
2	10
3	13
9	13
4	13
2	3
4	15
17	19
1	5
1	5
2	14
8	17
20	27
8	23
1	15
8	16
1	14
2	4
15	19
5	15
11	12
3	9
3	21
9	24
10	18
5	7
11	35
2	17
10	15
12	15
1	19
6	10
6	12
10	17
13	20
4	10
1	3
3	18
4	20
2	10
11	18
3	12
7	12
7	8
6	14
9	13
2	9
3	16
10	13
2	7
4	5
2	17
3	19
3	9
28	30
10	22
1	7
9	12
3	7
3	15
6	10
1	5
6	15
1	4
3	6
5	14
9	12
12	17
3	12
10	33
1	5
2	3
10	21
11	18
3	5
4	10
7	11
18	20
6	23
6	8
6	7
1	6
10	14
7	14
6	9
8	9
13	14
13	14
18	22
5	7
2	3
4	24
8	15
1	9
2	11
2	3
3	15
8	24
21	24
1	4
5	17
5	18
12	14
4	11
18	21
13	32
6	17
2	5
3	5
2	13
6	16
8	12
13	27
2	18
18	19
2	3
1	3
6	7
5	13
9	15
5	8
3	6
7	10
16	17
14	15
5	12
6	11
3	11
5	11
2	8
1	8
3	15
14	20
1	7
3	13
9	16
1	12
2	4
6	7
7	16
4	22
6	17
8	11
2	14
2	6
4	8
11	13
3	6
4	15
23	25
5	16
1	3
1	15
8	10
1	7
1	5
2	3
2	11
5	21
6	9
7	21
1	4
4	6
11	20
6	13
6	8
1	9
22	25
5	7
3	18
6	11
7	10
17	23
3	27
7	14
4	5
21	22
5	7
5	7
9	11
1	4
10	25
19	20
5	16
16	21
1	10
5	10
1	4
2	6
3	11
16	21
16	28
14	23
18	23
7	14
6	14
11	22
6	7
1	11
6	10
3	6
7	9
4	7
5	10
4	5
9	12
6	20
3	7
9	15
7	12
10	12
9	20
1	4
3	15
4	10
7	25
10	15
7	9
2	11
2	3
3	23
8	10
5	8
3	6
10	12
1	28
4	9
4	11
5	12
7	23
12	22
3	6
3	7
4	10
1	8
2	6
9	15
13	14
1	5
8	9
4	15
1	7
10	12
7	27
4	10
2	6
7	9
3	13
2	20
8	10
2	4
6	13
17	18
2	27
12	18
3	8
1	25
9	16
1	2
9	10
12	20
8	12
4	9
16	18
11	13
3	7
7	12
5	12
4	10
2	8
8	9
5	15
8	13
10	25
1	3
2	5
5	8
2	17
7	25
8	11
2	12
10	14
6	14
14	18
18	20
2	12
5	14
4	7
13	21
1	3
2	15
3	5
3	6
5	10
20	23
3	10
8	19
1	5
7	23
7	28
2	8
10	21
1	2
2	6
5	19
15	18
17	20
9	12
24	26
2	4
8	16
6	9
17	26
6	11
2	4
5	11
5	16
8	12
3	4
3	14
2	13
6	17
4	6
6	9
11	19
7	10
1	11
9	18
1	8
5	7
3	7
8	35
1	11
3	7
19	24
1	3
10	12
3	5
15	23
13	14
24	31
7	13
16	18
4	10
2	5
20	25
2	6
5	12
13	19
13	18
3	10
6	23
9	12
1	27
1	23
3	4
3	9
5	6
3	11
2	15
1	18
5	6
7	14
1	8
1	5
1	10
6	10
1	4
3	18
5	7
1	5
3	8
1	9
3	11
1	2
1	3
9	22
1	5
3	5
1	7
2	9
6	7
18	21
1	18
2	8
8	10
1	14
9	12
13	14
15	23
5	6
18	20
2	11
2	19
9	18
12	20
9	20
7	9
4	7
4	12
17	24
16	22
6	12
2	3
3	7
2	11
9	17
8	11
1	2
11	12
2	11
9	36
7	15
1	18
3	8
9	10
9	13
7	9
8	13
2	7
2	6
6	12
1	12
4	18
6	13
5	8
18	29
8	14
9	21
11	13
4	6
1	5
1	4
2	14
9	16
11	19
1	17
14	27
3	23
1	8
5	11
2	14
5	7
12	17
8	25
2	16
3	17
7	8
14	24
9	17
11	12
19	28
7	8
3	4
3	13
2	7
2	7
14	18
4	10
3	11
12	14
4	7
2	7
9	16
2	6
8	24
3	5
1	8
4	19
8	9
3	11
7	20
13	17
9	10
2	16
6	13
5	12
2	17
4	5
13	15
2	4
2	5
6	14
8	13
26	29
13	19
13	19
12	18
9	20
13	14
1	8
6	18
1	5
4	10
11	12
7	8
23	29
6	19
5	15
1	5
4	12
5	21
1	12
1	3
22	24
1	9
8	12
3	15
1	2
4	6
12	22
12	15
8	9
1	9
10	11
2	11
1	5
9	10
2	3
1	3
5	11
8	13
4	5
2	12
1	5
2	4
3	4
7	10
7	11
2	7
3	4
5	16
4	9
1	4
1	10
5	20
7	9
18	24
2	7
4	5
5	7
3	7
6	17
7	18
1	2
17	18
17	28
16	30
7	18
15	17
2	5
5	9
2	10
1	10
2	6
4	7
3	7
1	2
12	20
4	25
8	21
3	9
1	4
8	18
6	11
2	4
9	27
13	14
2	3
5	9
2	5
1	6
15	23
6	13
1	3
11	14
5	13
18	24
2	10
10	16
7	12
3	9
13	15
9	15
12	20
4	6
1	3
4	5
5	7
4	8
1	12
1	3
13	24
5	14
5	6
2	11
8	11
12	15
12	13
4	5
10	18
7	8
1	7
1	22
2	11
5	12
7	8
5	21
6	8
4	5
13	14
19	24
4	11
7	19
6	7
5	6
7	19
2	10
4	10
2	9
1	2
2	8
2	9
6	7
7	13
1	2
6	10
1	3
8	16
9	15
7	8
7	17
10	11
1	2
8	11
3	6
10	14
17	24
7	8
3	10
1	3
6	13
3	9
6	15
4	8
7	13
13	16
5	12
2	4
7	20
7	16
3	11
3	5
8	17
5	7
12	23
3	16
6	13
15	16
1	20
14	20
8	24
4	7
5	20
1	2
13	17
8	10
6	19
4	19
2	7
9	13
5	7
7	16
1	12
2	6
2	5
9	10
13	15
1	10
2	9
2	15
4	8
14	16
1	2
1	2
5	12
21	26
1	3
1	8
2	5
1	5
12	14
5	15
6	7
14	20
4	14
1	5
10	15
8	9
1	7
4	8
4	8
2	12
7	8
2	21
6	28
3	9
2	12
2	5
2	14
2	6
11	12
1	11
1	4
4	8
5	17
4	18
1	2
6	11
11	16
6	16
10	12
7	12
3	7
3	5
3	4
2	10
5	24
7	8
2	3
14	15
10	21
8	10
4	5
4	5
2	3
6	12
10	14
8	12
13	25
4	5
2	11
8	27
3	7
6	14
6	14
2	10
20	27
13	20
1	19
7	17
17	24
8	12
7	13
1	2
9	11
3	4
2	4
2	20
9	13
16	25
8	9
4	5
9	10
8	14
7	15
1	3
2	6
14	15
3	16
16	26
15	20
7	9
6	14
9	18
5	15
3	6
3	8
2	4
1	14
3	6
6	21
9	11
3	6
5	17
1	4
1	3
6	8
1	14
4	8
1	6
2	10
6	11
4	5
5	11
6	14
4	12
13	25
3	8
7	11
1	7
2	6
5	12
6	9
9	15
3	6
20	28
5	8
14	15
7	20
16	17
23	25
16	21
7	8
12	13
16	23
3	5
2	11
1	19
12	24
3	11
25	29
7	13
1	5
2	8
2	14
4	12
1	4
5	12
5	15
6	10
1	5
18	19
17	25
10	20
7	12
3	21
11	15
18	27
11	13
5	16
7	22
11	15
15	19
4	8
7	13
2	5
3	6
7	9
5	13
6	9
15	16
6	10
3	4
1	17
1	22
4	15
8	13
3	17
4	9
1	10
9	23
9	24
5	15
20	26
4	15
7	12
15	20
6	12
1	5
3	9
7	13
1	9
3	8
8	23
4	10
9	22
1	6
20	25
5	31
2	3
8	16
1	6
5	15
1	15
17	18
2	7
3	11
5	23
1	10
6	11
6	12
3	9
10	26
4	5
7	14
1	5
2	6
5	17
14	15
2	9
1	5
5	6
9	13
4	5
4	15
3	10
4	13
2	15
1	2
6	8
3	5
15	18
4	9
2	8
4	5
3	11
10	16
2	6
2	5
15	16
4	5
6	8
16	18
9	13
1	2
13	14
5	8
1	24
12	15
4	7
8	20
2	13
12	21
12	17
6	8
3	6
9	14
4	10
9	13
7	9
20	26
8	13
2	15
1	10
6	20
1	4
8	19
2	8
3	4
6	10
4	5
8	21
8	17
17	20
6	9
1	17
7	12
2	5
1	8
8	19
2	7
2	5
7	11
1	5
7	10
2	4
5	7
3	9
11	14
2	15
2	13
1	15
4	12
9	11
1	3
1	14
2	8
7	10
7	8
4	6
9	15
1	4
5	8
2	9
4	7
2	6
4	13
1	2
1	4
1	10
16	18
3	6
5	22
3	8
1	4
7	13
1	6
2	6
1	6
1	6
6	8
1	8
13	15
13	16
1	8
3	8
6	17
3	15
4	20
3	11
8	18
1	9
3	16
1	14
9	12
1	4
3	6
2	6
17	20
3	9
2	3
1	17
2	3
2	19
1	2
1	5
7	14
10	22
15	19
10	11
11	13
10	11
1	3
4	16
2	6
3	8
5	12
7	11
8	9
7	9
12	13
4	7
5	10
17	19
10	12
8	10
3	9
6	7
1	6
1	8
9	13
2	3
4	22
9	13
4	8
4	11
8	9
8	12
8	23
2	6
2	7
6	9
5	9
1	22
5	9
4	12
7	14
6	11
1	14
7	8
5	6
1	3
1	11
12	23
13	14
5	13
3	10
1	2
5	9
6	9
18	22
2	3
3	10
6	12
6	11
7	17
2	15
3	11
1	5
3	9
21	22
2	10
16	18
7	11
10	23
1	2
6	11
11	13
1	4
7	11
3	6
4	6
5	11
1	17
1	11
7	14
7	12
5	9
9	13
15	18
3	8
4	5
1	2
1	7
4	7
1	7
3	21
5	12
7	17
4	8
1	5
6	17
8	16
4	5
1	6
3	5
4	6
6	12
1	21
15	17
6	11
8	9
5	18
4	11
11	13
1	3
5	11
12	16
4	8
5	14
2	10
3	6
1	7
9	12
5	14
9	16
1	21
9	19
9	11
4	15
7	8
2	20
2	19
16	17
3	10
7	10
2	3
2	3
8	22
1	11
2	7
7	9
11	13
9	18
4	12
3	7
7	18
2	5
2	3
12	14
11	13
15	16
7	9
1	5
2	7
15	16
1	2
14	19
2	10
1	5
5	6
15	17
7	9
5	14
1	18
10	14
2	7
9	10
